site_no,year_month,water_year,year,month,mean_discharge_cfs,sum_daily_mean_cfs,n_days,n_missing_values,HUCID,basin_group_id,role,boundary_status
11251000,2011-06-01,2011,2011,6,3911.6666666666665,117350.0,30,0,18040006,18040006,out,external
11251000,2011-07-01,2011,2011,7,2194.2258064516127,68021.0,31,0,18040006,18040006,out,external
11251000,2011-08-01,2011,2011,8,317.96774193548384,9857.0,31,0,18040006,18040006,out,external
11251000,2011-09-01,2011,2011,9,326.2,9786.0,30,0,18040006,18040006,out,external
11251000,2011-10-01,2012,2011,10,447.7096774193548,13879.0,31,0,18040006,18040006,out,external
11251000,2011-11-01,2012,2011,11,143.1266666666667,4293.8,30,0,18040006,18040006,out,external
11251000,2011-12-01,2012,2011,12,100.2,3106.2,31,0,18040006,18040006,out,external
11251000,2012-01-01,2012,2012,1,192.38709677419357,5964.0,31,0,18040006,18040006,out,external
11251000,2012-02-01,2012,2012,2,349.9310344827586,10148.0,29,0,18040006,18040006,out,external
11251000,2012-03-01,2012,2012,3,355.06451612903226,11007.0,31,0,18040006,18040006,out,external
11251000,2012-04-01,2012,2012,4,460.26666666666665,13808.0,30,0,18040006,18040006,out,external
11251000,2012-05-01,2012,2012,5,921.5806451612904,28569.0,31,0,18040006,18040006,out,external
11251000,2012-06-01,2012,2012,6,330.3666666666667,9911.0,30,0,18040006,18040006,out,external
11251000,2012-07-01,2012,2012,7,333.48387096774195,10338.0,31,0,18040006,18040006,out,external
11251000,2012-08-01,2012,2012,8,339.2903225806452,10518.0,31,0,18040006,18040006,out,external
11251000,2012-09-01,2012,2012,9,258.1333333333333,7744.0,30,0,18040006,18040006,out,external
11251000,2012-10-01,2013,2012,10,403.741935483871,12516.0,31,0,18040006,18040006,out,external
11251000,2012-11-01,2013,2012,11,512.6,15378.0,30,0,18040006,18040006,out,external
11251000,2012-12-01,2013,2012,12,357.48387096774195,11082.0,31,0,18040006,18040006,out,external
11251000,2013-01-01,2013,2013,1,355.7741935483871,11029.0,31,0,18040006,18040006,out,external
11251000,2013-02-01,2013,2013,2,375.8928571428572,10525.0,28,0,18040006,18040006,out,external
11251000,2013-03-01,2013,2013,3,433.2903225806452,13432.0,31,0,18040006,18040006,out,external
11251000,2013-04-01,2013,2013,4,879.6666666666666,26390.0,30,0,18040006,18040006,out,external
11251000,2013-05-01,2013,2013,5,390.4516129032258,12104.0,31,0,18040006,18040006,out,external
11251000,2013-06-01,2013,2013,6,374.4333333333333,11233.0,30,0,18040006,18040006,out,external
11251000,2013-07-01,2013,2013,7,344.5483870967742,10681.0,31,0,18040006,18040006,out,external
11251000,2013-08-01,2013,2013,8,323.1290322580645,10017.0,31,0,18040006,18040006,out,external
11251000,2013-09-01,2013,2013,9,327.8,9834.0,30,0,18040006,18040006,out,external
11251000,2013-10-01,2014,2013,10,402.4516129032258,12476.0,31,0,18040006,18040006,out,external
11251000,2013-11-01,2014,2013,11,427.1,12813.0,30,0,18040006,18040006,out,external
11251000,2013-12-01,2014,2013,12,394.0967741935484,12217.0,31,0,18040006,18040006,out,external
11251000,2014-01-01,2014,2014,1,408.61290322580646,12667.0,31,0,18040006,18040006,out,external
11251000,2014-02-01,2014,2014,2,133.22857142857143,3730.4,28,0,18040006,18040006,out,external
11251000,2014-03-01,2014,2014,3,132.3,4101.3,31,0,18040006,18040006,out,external
11251000,2014-04-01,2014,2014,4,171.66666666666666,5150.0,30,0,18040006,18040006,out,external
11251000,2014-05-01,2014,2014,5,694.3548387096774,21525.0,31,0,18040006,18040006,out,external
11251000,2014-06-01,2014,2014,6,1290.6666666666667,38720.0,30,0,18040006,18040006,out,external
11251000,2014-07-01,2014,2014,7,1307.741935483871,40540.0,31,0,18040006,18040006,out,external
11251000,2014-08-01,2014,2014,8,1310.0,40610.0,31,0,18040006,18040006,out,external
11251000,2014-09-01,2014,2014,9,1088.8666666666666,32666.0,30,0,18040006,18040006,out,external
11251000,2014-10-01,2015,2014,10,169.4193548387097,5252.0,31,0,18040006,18040006,out,external
11251000,2014-11-01,2015,2014,11,157.83333333333334,4735.0,30,0,18040006,18040006,out,external
11251000,2014-12-01,2015,2014,12,144.19354838709677,4470.0,31,0,18040006,18040006,out,external
11251000,2015-01-01,2015,2015,1,147.16129032258064,4562.0,31,0,18040006,18040006,out,external
11251000,2015-02-01,2015,2015,2,136.07142857142858,3810.0,28,0,18040006,18040006,out,external
11251000,2015-03-01,2015,2015,3,165.93548387096774,5144.0,31,0,18040006,18040006,out,external
11251000,2015-04-01,2015,2015,4,195.4,5862.0,30,0,18040006,18040006,out,external
11251000,2015-05-01,2015,2015,5,227.4193548387097,7050.0,31,0,18040006,18040006,out,external
11251000,2015-06-01,2015,2015,6,273.3666666666667,8201.0,30,0,18040006,18040006,out,external
11251000,2015-07-01,2015,2015,7,877.2258064516129,27194.0,31,0,18040006,18040006,out,external
11251000,2015-08-01,2015,2015,8,1169.1290322580646,36243.0,31,0,18040006,18040006,out,external
11251000,2015-09-01,2015,2015,9,194.53333333333333,5836.0,30,0,18040006,18040006,out,external
11251000,2015-10-01,2016,2015,10,205.3548387096774,6366.0,31,0,18040006,18040006,out,external
11251000,2015-11-01,2016,2015,11,168.16666666666666,5045.0,30,0,18040006,18040006,out,external
11251000,2015-12-01,2016,2015,12,166.80645161290323,5171.0,31,0,18040006,18040006,out,external
11251000,2016-01-01,2016,2016,1,147.06451612903226,4559.0,31,0,18040006,18040006,out,external
11251000,2016-02-01,2016,2016,2,184.4896551724138,5350.2,29,0,18040006,18040006,out,external
11251000,2016-03-01,2016,2016,3,239.6451612903226,7429.0,31,0,18040006,18040006,out,external
11251000,2016-04-01,2016,2016,4,311.56666666666666,9347.0,30,0,18040006,18040006,out,external
11251000,2016-05-01,2016,2016,5,334.258064516129,10362.0,31,0,18040006,18040006,out,external
11251000,2016-06-01,2016,2016,6,338.6,10158.0,30,0,18040006,18040006,out,external
11251000,2016-07-01,2016,2016,7,728.6451612903226,22588.0,31,0,18040006,18040006,out,external
11251000,2016-08-01,2016,2016,8,585.258064516129,18143.0,31,0,18040006,18040006,out,external
11251000,2016-09-01,2016,2016,9,424.76666666666665,12743.0,30,0,18040006,18040006,out,external
11251000,2016-10-01,2017,2016,10,398.9032258064516,12366.0,31,0,18040006,18040006,out,external
11251000,2016-11-01,2017,2016,11,313.2333333333333,9397.0,30,0,18040006,18040006,out,external
11251000,2016-12-01,2017,2016,12,184.80645161290323,5729.0,31,0,18040006,18040006,out,external
11251000,2017-01-01,2017,2017,1,4350.580645161291,134868.0,31,0,18040006,18040006,out,external
11251000,2017-02-01,2017,2017,2,7079.642857142857,198230.0,28,0,18040006,18040006,out,external
11251000,2017-03-01,2017,2017,3,7336.129032258064,227420.0,31,0,18040006,18040006,out,external
11251000,2017-04-01,2017,2017,4,4027.6666666666665,120830.0,30,0,18040006,18040006,out,external
11251000,2017-05-01,2017,2017,5,3952.258064516129,122520.0,31,0,18040006,18040006,out,external
11251000,2017-06-01,2017,2017,6,6991.333333333333,209740.0,30,0,18040006,18040006,out,external
11251000,2017-07-01,2017,2017,7,1427.645161290323,44257.0,31,0,18040006,18040006,out,external
11251000,2017-08-01,2017,2017,8,360.9354838709677,11189.0,31,0,18040006,18040006,out,external
11251000,2017-09-01,2017,2017,9,386.8666666666667,11606.0,30,0,18040006,18040006,out,external
11251000,2017-10-01,2018,2017,10,370.0967741935484,11473.0,31,0,18040006,18040006,out,external
11251000,2017-11-01,2018,2017,11,389.0,11670.0,30,0,18040006,18040006,out,external
11251000,2017-12-01,2018,2017,12,387.5161290322581,12013.0,31,0,18040006,18040006,out,external
11251000,2018-01-01,2018,2018,1,411.06451612903226,12743.0,31,0,18040006,18040006,out,external
11251000,2018-02-01,2018,2018,2,419.82142857142856,11755.0,28,0,18040006,18040006,out,external
11251000,2018-03-01,2018,2018,3,314.38709677419354,9746.0,31,0,18040006,18040006,out,external
11251000,2018-04-01,2018,2018,4,404.7,12141.0,30,0,18040006,18040006,out,external
11251000,2018-05-01,2018,2018,5,386.483870967742,11981.0,31,0,18040006,18040006,out,external
11251000,2018-06-01,2018,2018,6,398.7,11961.0,30,0,18040006,18040006,out,external
11251000,2018-07-01,2018,2018,7,433.4193548387097,13436.0,31,0,18040006,18040006,out,external
11251000,2018-08-01,2018,2018,8,444.0967741935484,13767.0,31,0,18040006,18040006,out,external
11251000,2018-09-01,2018,2018,9,433.1333333333333,12994.0,30,0,18040006,18040006,out,external
11251000,2018-10-01,2019,2018,10,413.483870967742,12818.0,31,0,18040006,18040006,out,external
11251000,2018-11-01,2019,2018,11,392.7,11781.0,30,0,18040006,18040006,out,external
11251000,2018-12-01,2019,2018,12,390.6774193548387,12111.0,31,0,18040006,18040006,out,external
11251000,2019-01-01,2019,2019,1,405.0,12555.0,31,0,18040006,18040006,out,external
11251000,2019-02-01,2019,2019,2,548.1785714285714,15349.0,28,0,18040006,18040006,out,external
11251000,2019-03-01,2019,2019,3,1666.774193548387,51670.0,31,0,18040006,18040006,out,external
11251000,2019-04-01,2019,2019,4,655.9333333333333,19678.0,30,0,18040006,18040006,out,external
11251000,2019-05-01,2019,2019,5,2600.1290322580644,80604.0,31,0,18040006,18040006,out,external
11251000,2019-06-01,2019,2019,6,3561.6666666666665,106850.0,30,0,18040006,18040006,out,external
11251000,2019-07-01,2019,2019,7,854.8387096774194,26500.0,31,0,18040006,18040006,out,external
11251000,2019-08-01,2019,2019,8,422.2903225806452,13091.0,31,0,18040006,18040006,out,external
11251000,2019-09-01,2019,2019,9,402.3666666666667,12071.0,30,0,18040006,18040006,out,external
11251000,2019-10-01,2020,2019,10,384.9032258064516,11932.0,31,0,18040006,18040006,out,external
11251000,2019-11-01,2020,2019,11,395.6,11868.0,30,0,18040006,18040006,out,external
11251000,2019-12-01,2020,2019,12,377.2903225806452,11696.0,31,0,18040006,18040006,out,external
11251000,2020-01-01,2020,2020,1,381.5161290322581,11827.0,31,0,18040006,18040006,out,external
11251000,2020-02-01,2020,2020,2,471.8965517241379,13685.0,29,0,18040006,18040006,out,external
11251000,2020-03-01,2020,2020,3,213.6129032258065,6622.0,31,0,18040006,18040006,out,external
11251000,2020-04-01,2020,2020,4,363.03333333333336,10891.0,30,0,18040006,18040006,out,external
11251000,2020-05-01,2020,2020,5,518.0645161290323,16060.0,31,0,18040006,18040006,out,external
11251000,2020-06-01,2020,2020,6,380.8,11424.0,30,0,18040006,18040006,out,external
11251000,2020-07-01,2020,2020,7,443.4193548387097,13746.0,31,0,18040006,18040006,out,external
11251000,2020-08-01,2020,2020,8,427.03225806451616,13238.0,31,0,18040006,18040006,out,external
11251000,2020-09-01,2020,2020,9,419.9,12597.0,30,0,18040006,18040006,out,external
11251000,2020-10-01,2021,2020,10,403.03225806451616,12494.0,31,0,18040006,18040006,out,external
11251000,2020-11-01,2021,2020,11,412.8333333333333,12385.0,30,0,18040006,18040006,out,external
11251000,2020-12-01,2021,2020,12,392.61290322580646,12171.0,31,0,18040006,18040006,out,external
11251000,2021-01-01,2021,2021,1,391.8709677419355,12148.0,31,0,18040006,18040006,out,external
11251000,2021-02-01,2021,2021,2,311.85714285714283,8732.0,28,0,18040006,18040006,out,external
11251000,2021-03-01,2021,2021,3,259.1290322580645,8033.0,31,0,18040006,18040006,out,external
11251000,2021-04-01,2021,2021,4,336.6,10098.0,30,0,18040006,18040006,out,external
11251000,2021-05-01,2021,2021,5,395.5161290322581,12261.0,31,0,18040006,18040006,out,external
11251000,2021-06-01,2021,2021,6,267.03333333333336,8011.0,30,0,18040006,18040006,out,external
11251000,2021-07-01,2021,2021,7,278.48387096774195,8633.0,31,0,18040006,18040006,out,external
11251000,2021-08-01,2021,2021,8,276.4516129032258,8570.0,31,0,18040006,18040006,out,external
11251000,2021-09-01,2021,2021,9,261.2,7836.0,30,0,18040006,18040006,out,external
11251000,2021-10-01,2022,2021,10,225.2258064516129,6982.0,31,0,18040006,18040006,out,external
11251000,2021-11-01,2022,2021,11,276.1,8283.0,30,0,18040006,18040006,out,external
11251000,2021-12-01,2022,2021,12,625.0645161290323,19377.0,31,0,18040006,18040006,out,external
11251000,2022-01-01,2022,2022,1,632.0645161290323,19594.0,31,0,18040006,18040006,out,external
11251000,2022-02-01,2022,2022,2,464.4642857142857,13005.0,28,0,18040006,18040006,out,external
11251000,2022-03-01,2022,2022,3,635.1935483870968,19691.0,31,0,18040006,18040006,out,external
11251000,2022-04-01,2022,2022,4,1069.4333333333334,32083.0,30,0,18040006,18040006,out,external
11251000,2022-05-01,2022,2022,5,1557.741935483871,48290.0,31,0,18040006,18040006,out,external
11251000,2022-06-01,2022,2022,6,1581.9,47457.0,30,0,18040006,18040006,out,external
11251000,2022-07-01,2022,2022,7,316.6774193548387,9817.0,31,0,18040006,18040006,out,external
11251000,2022-08-01,2022,2022,8,268.0967741935484,8311.0,31,0,18040006,18040006,out,external
11251000,2022-09-01,2022,2022,9,260.7333333333333,7822.0,30,0,18040006,18040006,out,external
11251000,2022-10-01,2023,2022,10,484.4193548387097,15017.0,31,0,18040006,18040006,out,external
11251000,2022-11-01,2023,2022,11,525.6333333333333,15769.0,30,0,18040006,18040006,out,external
11251000,2022-12-01,2023,2022,12,612.9354838709677,19001.0,31,0,18040006,18040006,out,external
11251000,2023-01-01,2023,2023,1,4036.7741935483873,125140.0,31,0,18040006,18040006,out,external
11251000,2023-02-01,2023,2023,2,612.8214285714286,17159.0,28,0,18040006,18040006,out,external
11251000,2023-03-01,2023,2023,3,5962.387096774193,184834.0,31,0,18040006,18040006,out,external
11251000,2023-04-01,2023,2023,4,9261.666666666666,277850.0,30,0,18040006,18040006,out,external
11251000,2023-05-01,2023,2023,5,8384.516129032258,259920.0,31,0,18040006,18040006,out,external
11251000,2023-06-01,2023,2023,6,6132.666666666667,183980.0,30,0,18040006,18040006,out,external
11251000,2023-07-01,2023,2023,7,2841.7741935483878,88095.0,31,0,18040006,18040006,out,external
11251000,2023-08-01,2023,2023,8,368.1612903225807,11413.0,31,0,18040006,18040006,out,external
11251000,2023-09-01,2023,2023,9,407.26666666666665,12218.0,30,0,18040006,18040006,out,external
11251000,2023-10-01,2024,2023,10,387.2903225806452,12006.0,31,0,18040006,18040006,out,external
11251000,2023-11-01,2024,2023,11,391.9666666666666,11759.0,30,0,18040006,18040006,out,external
11251000,2023-12-01,2024,2023,12,369.5806451612903,11457.0,31,0,18040006,18040006,out,external
11251000,2024-01-01,2024,2024,1,432.0,13392.0,31,0,18040006,18040006,out,external
11251000,2024-02-01,2024,2024,2,564.4137931034483,16368.0,29,0,18040006,18040006,out,external
11251000,2024-03-01,2024,2024,3,540.0967741935484,16743.0,31,0,18040006,18040006,out,external
11251000,2024-04-01,2024,2024,4,598.1333333333333,17944.0,30,0,18040006,18040006,out,external
11251000,2024-05-01,2024,2024,5,766.8064516129032,23771.0,31,0,18040006,18040006,out,external
11251000,2024-06-01,2024,2024,6,478.6333333333333,14359.0,30,0,18040006,18040006,out,external
11251000,2024-07-01,2024,2024,7,443.64516129032256,13753.0,31,0,18040006,18040006,out,external
11251000,2024-08-01,2024,2024,8,452.483870967742,14027.0,31,0,18040006,18040006,out,external
11251000,2024-09-01,2024,2024,9,471.7,14151.0,30,0,18040006,18040006,out,external
11251000,2024-10-01,2025,2024,10,418.5806451612903,12976.0,31,0,18040006,18040006,out,external
11251000,2024-11-01,2025,2024,11,441.3,13239.0,30,0,18040006,18040006,out,external
11251000,2024-12-01,2025,2024,12,434.5161290322581,13470.0,31,0,18040006,18040006,out,external
11251000,2025-01-01,2025,2025,1,428.2258064516129,13275.0,31,0,18040006,18040006,out,external
11251000,2025-02-01,2025,2025,2,539.9642857142857,15119.0,28,0,18040006,18040006,out,external
11251000,2025-03-01,2025,2025,3,978.2903225806452,30327.0,31,0,18040006,18040006,out,external
11251000,2025-04-01,2025,2025,4,729.2333333333333,21877.0,30,0,18040006,18040006,out,external
11251000,2025-05-01,2025,2025,5,544.1935483870968,16870.0,31,0,18040006,18040006,out,external
11251000,2025-06-01,2025,2025,6,305.1333333333333,9154.0,30,0,18040006,18040006,out,external
11251000,2025-07-01,2025,2025,7,215.70967741935485,6687.0,31,0,18040006,18040006,out,external
11251000,2025-08-01,2025,2025,8,220.38709677419357,6832.0,31,0,18040006,18040006,out,external
11251000,2025-09-01,2025,2025,9,214.8,6444.0,30,0,18040006,18040006,out,external
11251000,2025-10-01,2026,2025,10,434.4516129032258,13468.0,31,0,18040006,18040006,out,external
11251000,2025-11-01,2026,2025,11,435.3666666666667,13061.0,30,0,18040006,18040006,out,external
11251000,2025-12-01,2026,2025,12,445.8387096774193,13821.0,31,0,18040006,18040006,out,external
11255575,2000-01-01,2000,2000,1,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2000-02-01,2000,2000,2,2.035172413793103,59.02,29,0,18040014,18040014,out,external
11255575,2000-03-01,2000,2000,3,1.2632258064516129,39.16,31,0,18040014,18040014,out,external
11255575,2000-04-01,2000,2000,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2000-05-01,2000,2000,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2000-06-01,2000,2000,6,0.709,21.27,30,0,18040014,18040014,out,external
11255575,2000-12-01,2001,2000,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2001-01-01,2001,2001,1,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2001-02-01,2001,2001,2,0.0,0.0,28,0,18040014,18040014,out,external
11255575,2001-03-01,2001,2001,3,23.24935483870968,720.73,31,0,18040014,18040014,out,external
11255575,2001-04-01,2001,2001,4,0.1373333333333333,4.12,30,0,18040014,18040014,out,external
11255575,2001-05-01,2001,2001,5,0.1561290322580645,4.84,31,0,18040014,18040014,out,external
11255575,2001-06-01,2001,2001,6,0.196,5.88,30,0,18040014,18040014,out,external
11255575,2001-12-01,2002,2001,12,0.044516129032258,1.38,31,0,18040014,18040014,out,external
11255575,2002-01-01,2002,2002,1,0.0103225806451612,0.32,31,0,18040014,18040014,out,external
11255575,2002-02-01,2002,2002,2,0.0039285714285714,0.11,28,0,18040014,18040014,out,external
11255575,2002-03-01,2002,2002,3,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2002-04-01,2002,2002,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2002-05-01,2002,2002,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2002-06-01,2002,2002,6,0.7163333333333333,21.49,30,0,18040014,18040014,out,external
11255575,2002-12-01,2003,2002,12,1.9580645161290324,60.7,31,0,18040014,18040014,out,external
11255575,2003-01-01,2003,2003,1,0.1774193548387097,5.5,31,0,18040014,18040014,out,external
11255575,2003-02-01,2003,2003,2,0.8882142857142857,24.87,28,0,18040014,18040014,out,external
11255575,2003-03-01,2003,2003,3,0.014516129032258,0.4499999999999999,31,0,18040014,18040014,out,external
11255575,2003-04-01,2003,2003,4,0.0023333333333333,0.07,30,0,18040014,18040014,out,external
11255575,2003-05-01,2003,2003,5,0.0012903225806451,0.04,31,0,18040014,18040014,out,external
11255575,2003-06-01,2003,2003,6,0.0776666666666666,2.33,30,0,18040014,18040014,out,external
11255575,2003-12-01,2004,2003,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2004-01-01,2004,2004,1,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2004-02-01,2004,2004,2,1.1468965517241378,33.26,29,0,18040014,18040014,out,external
11255575,2004-03-01,2004,2004,3,0.0035483870967741,0.11,31,0,18040014,18040014,out,external
11255575,2004-04-01,2004,2004,4,0.0056666666666666,0.1699999999999999,30,0,18040014,18040014,out,external
11255575,2004-05-01,2004,2004,5,0.0070967741935483,0.2199999999999999,31,0,18040014,18040014,out,external
11255575,2004-06-01,2004,2004,6,0.0023333333333333,0.07,30,0,18040014,18040014,out,external
11255575,2004-12-01,2005,2004,12,18.614516129032257,577.05,31,0,18040014,18040014,out,external
11255575,2005-01-01,2005,2005,1,26.414193548387097,818.84,31,0,18040014,18040014,out,external
11255575,2005-02-01,2005,2005,2,23.50142857142857,658.04,28,0,18040014,18040014,out,external
11255575,2005-03-01,2005,2005,3,7.620645161290323,236.24,31,0,18040014,18040014,out,external
11255575,2005-04-01,2005,2005,4,0.239,7.17,30,0,18040014,18040014,out,external
11255575,2005-05-01,2005,2005,5,0.2196774193548387,6.8100000000000005,31,0,18040014,18040014,out,external
11255575,2005-06-01,2005,2005,6,0.1746666666666666,5.24,30,0,18040014,18040014,out,external
11255575,2005-12-01,2006,2005,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2006-01-01,2006,2006,1,2.858064516129032,88.6,31,0,18040014,18040014,out,external
11255575,2006-02-01,2006,2006,2,0.0,0.0,28,0,18040014,18040014,out,external
11255575,2006-03-01,2006,2006,3,1.0993548387096774,34.08,31,0,18040014,18040014,out,external
11255575,2006-04-01,2006,2006,4,13.469666666666669,404.09,30,0,18040014,18040014,out,external
11255575,2006-05-01,2006,2006,5,0.0180645161290322,0.56,31,0,18040014,18040014,out,external
11255575,2006-06-01,2006,2006,6,0.024,0.72,30,0,18040014,18040014,out,external
11255575,2006-12-01,2007,2006,12,0.0329032258064516,1.02,31,0,18040014,18040014,out,external
11255575,2007-01-01,2007,2007,1,0.0535483870967741,1.66,31,0,18040014,18040014,out,external
11255575,2007-02-01,2007,2007,2,0.0,0.0,28,0,18040014,18040014,out,external
11255575,2007-03-01,2007,2007,3,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2007-04-01,2007,2007,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2007-05-01,2007,2007,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2007-06-01,2007,2007,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2007-12-01,2008,2007,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2008-01-01,2008,2008,1,8.37483870967742,259.62,31,0,18040014,18040014,out,external
11255575,2008-02-01,2008,2008,2,5.092413793103448,147.68,29,0,18040014,18040014,out,external
11255575,2008-03-01,2008,2008,3,0.0429032258064516,1.33,31,0,18040014,18040014,out,external
11255575,2008-04-01,2008,2008,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2008-05-01,2008,2008,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2008-06-01,2008,2008,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2008-12-01,2009,2008,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2009-01-01,2009,2009,1,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2009-02-01,2009,2009,2,0.0,0.0,28,0,18040014,18040014,out,external
11255575,2009-03-01,2009,2009,3,0.1709677419354838,5.3,31,0,18040014,18040014,out,external
11255575,2009-04-01,2009,2009,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2009-05-01,2009,2009,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2009-06-01,2009,2009,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2009-12-01,2010,2009,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2010-01-01,2010,2010,1,10.493548387096777,325.3,31,0,18040014,18040014,out,external
11255575,2010-02-01,2010,2010,2,8.321428571428571,233.0,28,0,18040014,18040014,out,external
11255575,2010-03-01,2010,2010,3,3.976129032258064,123.26,31,0,18040014,18040014,out,external
11255575,2010-04-01,2010,2010,4,1.9843333333333333,59.53,30,0,18040014,18040014,out,external
11255575,2010-05-01,2010,2010,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2010-06-01,2010,2010,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2010-12-01,2011,2010,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2011-01-01,2011,2011,1,8.866451612903226,274.86,31,0,18040014,18040014,out,external
11255575,2011-02-01,2011,2011,2,20.697857142857146,579.54,28,0,18040014,18040014,out,external
11255575,2011-03-01,2011,2011,3,65.44225806451612,2028.71,31,0,18040014,18040014,out,external
11255575,2011-04-01,2011,2011,4,9.336333333333332,280.09,30,0,18040014,18040014,out,external
11255575,2011-05-01,2011,2011,5,0.0483870967741935,1.5,31,0,18040014,18040014,out,external
11255575,2011-06-01,2011,2011,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2011-12-01,2012,2011,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2012-01-01,2012,2012,1,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2012-02-01,2012,2012,2,0.0,0.0,29,0,18040014,18040014,out,external
11255575,2012-03-01,2012,2012,3,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2012-04-01,2012,2012,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2012-05-01,2012,2012,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2012-06-01,2012,2012,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2012-12-01,2013,2012,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2013-01-01,2013,2013,1,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2013-02-01,2013,2013,2,0.0,0.0,28,0,18040014,18040014,out,external
11255575,2013-03-01,2013,2013,3,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2013-04-01,2013,2013,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2013-05-01,2013,2013,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2013-06-01,2013,2013,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2013-12-01,2014,2013,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2014-01-01,2014,2014,1,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2014-02-01,2014,2014,2,0.0,0.0,28,0,18040014,18040014,out,external
11255575,2014-03-01,2014,2014,3,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2014-04-01,2014,2014,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2014-05-01,2014,2014,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2014-06-01,2014,2014,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2014-12-01,2015,2014,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2015-01-01,2015,2015,1,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2015-02-01,2015,2015,2,0.0,0.0,28,0,18040014,18040014,out,external
11255575,2015-03-01,2015,2015,3,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2015-04-01,2015,2015,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2015-05-01,2015,2015,5,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2015-06-01,2015,2015,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2015-12-01,2016,2015,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2016-01-01,2016,2016,1,1.2074193548387098,37.43,31,0,18040014,18040014,out,external
11255575,2016-02-01,2016,2016,2,0.0268965517241379,0.78,29,0,18040014,18040014,out,external
11255575,2016-03-01,2016,2016,3,0.0529032258064516,1.64,31,0,18040014,18040014,out,external
11255575,2016-04-01,2016,2016,4,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2016-05-01,2016,2016,5,0.0064516129032258,0.2,31,0,18040014,18040014,out,external
11255575,2016-06-01,2016,2016,6,0.0,0.0,30,0,18040014,18040014,out,external
11255575,2016-12-01,2017,2016,12,0.0,0.0,31,0,18040014,18040014,out,external
11255575,2017-01-01,2017,2017,1,16.208387096774192,502.46,31,0,18040014,18040014,out,external
11255575,2017-02-01,2017,2017,2,23.283214285714283,651.93,28,0,18040014,18040014,out,external
11255575,2017-03-01,2017,2017,3,1.32,40.92,31,0,18040014,18040014,out,external
11255575,2017-04-01,2017,2017,4,0.0096666666666666,0.29,30,0,18040014,18040014,out,external
11255575,2017-05-01,2017,2017,5,0.0,0.0,31,0,18040014,18040014,out,external
